Unnamed: 0,id,name,year,certificate,runtime,genre,ratings
1062,tt4667888,Slasher,(2016– ),Not Rated,60.0,"
Crime, Drama, Horror            ",6.7
1066,tt7670568,The Masked Singer,(2019–2023),TV-PG,60.0,"
Game-Show, Music, Reality-TV            ",5.9
1068,tt5932548,Britannia,(2017– ),TV-MA,60.0,"
Action, Drama, Fantasy            ",6.8
1071,tt22175166,The Walk-In,,,65.0,"
Drama            ",7.3
1077,tt0108981,The Vicar of Dibley,(1994–2020),TV-PG,60.0,"
Comedy            ",8.0
1086,tt9184986,Barbarians,(2020– ),TV-MA,280.0,"
Action, Adventure, Drama            ",7.2
1100,tt0092319,Beauty and the Beast,(1987–1990),TV-PG,60.0,"
Crime, Drama, Fantasy            ",7.0
1101,tt4770018,Love Island,(2015– ),TV-MA,60.0,"
Game-Show, Reality-TV, Romance            ",5.2
1102,tt0083470,Remington Steele,(1982–1987),TV-PG,60.0,"
Action, Adventure, Comedy            ",7.2
1103,tt7187044,City on a Hill,(2019–2022),TV-MA,60.0,"
Crime, Drama, Thriller            ",7.6
1105,tt1519931,Haven,(2010–2015),TV-PG,60.0,"
Crime, Drama, Fantasy            ",7.5
1111,tt9179552,Dr. Death,(2021–2023),TV-MA,403.0,"
Crime, Drama, Thriller            ",7.6
1117,tt0108967,A Touch of Frost,(1992–2010),TV-MA,105.0,"
Crime, Drama, Mystery            ",7.9
1118,tt0421030,Big Love,(2006–2011),TV-MA,60.0,"
Drama            ",7.7
1119,tt10752770,Sistas,(2019– ),TV-14,60.0,"
Comedy            ",5.5
1125,tt11444366,Becoming Elizabeth,(2022),TV-MA,60.0,"
Biography, Drama, History            ",7.0
1126,tt0907683,Beck,(1997– ),TV-14,90.0,"
Crime, Mystery, Thriller            ",7.4
1131,tt13365348,Archive 81,(2022),TV-MA,60.0,"
Drama, Horror, Mystery            ",7.3
1134,tt14518756,Hometown Cha-Cha-Cha,(2021– ),TV-14,70.0,"
Comedy, Romance            ",8.4
1135,tt0094433,China Beach,,,120.0,"
Drama, History, War            ",8.2
1137,tt0081859,The Fall Guy,(1981–1986),TV-14,60.0,"
Action, Adventure, Comedy            ",7.0
1143,tt14728056,Murder in Provence,(2022– ),TV-PG,88.0,"
Crime, Mystery            ",7.2
1144,tt16969944,Copenhagen Cowboy,(2022–2023),TV-MA,312.0,"
Crime, Drama, Thriller            ",6.8
1147,tt12359250,Hvide Sande,(2021),12,333.0,"
Crime, Drama            ",6.6
1154,tt4686698,Frontier,(2016–2018),TV-MA,60.0,"
Adventure, Drama, History            ",7.1
1156,tt7631146,The Split,(2018–2022),TV-MA,60.0,"
Drama            ",7.8
1164,tt7222086,Made in Abyss,(2017– ),TV-14,325.0,"
Animation, Action, Adventure            ",8.4
1166,tt0103491,Melrose Place,(1992–1999),TV-14,60.0,"
Drama, Romance            ",5.9
1167,tt0077008,Fantasy Island,(1977–1984),TV-G,60.0,"
Adventure, Family, Fantasy            ",6.5
1169,tt0118363,Jonathan Creek,(1997–2016),TV-MA,60.0,"
Comedy, Crime, Drama            ",8.1
1183,tt13649314,Irma Vep,(2022),TV-MA,98.0,"
Comedy, Drama            ",6.8
1184,tt5615700,Siren,(2018–2020),TV-PG,60.0,"
Drama, Fantasy            ",6.9
1190,tt0098898,Prime Suspect,(1991–2006),TV-14,207.0,"
Crime, Drama, Mystery            ",8.3
1195,tt1988386,Miss Fisher's Murder Mysteries,(2012–2015),TV-PG,60.0,"
Crime, Drama, History            ",8.2
1201,tt14761860,The Big Door Prize,,,98.0,"
Comedy, Drama, Sci-Fi            ",
1204,tt6510950,Condor,(2018–2020),TV-MA,60.0,"
Action, Drama, Thriller            ",7.7
1206,tt11761176,Power Book III: Raising Kanan,(2021– ),TV-MA,60.0,"
Crime, Drama            ",7.6
1209,tt0071054,The Six Million Dollar Man,(1974–1978),TV-14,60.0,"
Action, Crime, Drama            ",7.1
1215,tt1587669,Body of Proof,(2011–2013),TV-14,60.0,"
Comedy, Crime, Drama            ",7.1
1221,tt7562112,Pose,(2018–2021),TV-MA,60.0,"
Drama            ",8.6
1223,tt8427140,Into the Dark,(2018–2021),TV-MA,90.0,"
Drama, Fantasy, Horror            ",6.3
1229,tt0065272,All My Children,(1970–2011),TV-PG,60.0,"
Drama, Romance, Mystery            ",6.7
1231,tt5015548,Agatha Raisin,(2014– ),Not Rated,60.0,"
Comedy, Crime, Drama            ",7.2
1242,tt0204993,Dark Angel,(2000–2002),TV-14,60.0,"
Action, Drama, Mystery            ",7.3
1243,tt0851851,Terminator: The Sarah Connor Chronicles,(2008–2009),TV-PG,60.0,"
Action, Drama, Fantasy            ",7.6
1251,tt0086730,Highway to Heaven,(1984–1989),TV-PG,60.0,"
Drama, Fantasy            ",6.8
1252,tt0094484,In the Heat of the Night,(1988–1995),TV-14,60.0,"
Crime, Drama, Mystery            ",7.6
1260,tt9340526,P-Valley,(2020– ),TV-MA,60.0,"
Crime, Drama            ",7.3
1264,tt0106028,Homicide: Life on the Street,(1993–1999),TV-14,60.0,"
Crime, Drama, Mystery            ",8.7
1265,tt1704637,La Reina del Sur,(2011– ),TV-MA,378.0,"
Action, Crime, Drama            ",7.9
1266,tt0068093,Kung Fu,(1972–1975),TV-PG,60.0,"
Adventure, Drama, Western            ",7.6
1271,tt7211618,Gentleman Jack,(2019–2022),TV-MA,60.0,"
Biography, Drama, History            ",8.2
1278,tt0103442,Highlander,(1992–1998),TV-14,60.0,"
Action, Adventure, Fantasy            ",7.2
1281,tt0176095,The Challenge,(1998– ),TV-14,60.0,"
Adventure, Game-Show, Reality-TV            ",7.9
1287,tt9814116,Brave New World,(2020),TV-MA,415.0,"
Drama, Sci-Fi, Thriller            ",7.0
1289,tt0108968,Touched by an Angel,(1994–2003),TV-G,60.0,"
Drama, Family, Fantasy            ",6.0
1291,tt1552112,The Glades,(2010–2013),TV-14,60.0,"
Action, Crime, Drama            ",7.4
1296,tt21105088,Yali Çapkini,,,120.0,"
Drama, Romance            ",6.3
1299,tt0318883,Everwood,(2002–2006),TV-PG,60.0,"
Drama            ",7.5
1302,tt0074074,Wonder Woman,(1975–1979),TV-G,60.0,"
Action, Adventure, Fantasy            ",7.0
1305,tt26228312,Call It Love,(2023– ),TV-14,70.0,"
Drama, Romance            ",8.6
1306,tt3868860,Married at First Sight,(2014– ),TV-14,83.0,"
Reality-TV, Romance            ",6.2
1309,tt2963254,Salem,(2014–2017),TV-MA,60.0,"
Drama, Fantasy, Horror            ",7.1
1310,tt2103085,Top of the Lake,(2013–2017),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.4
1313,tt13223570,The First Lady,(2022),TV-MA,60.0,"
Biography, Drama, History            ",7.1
1317,tt2193041,Beauty and the Beast,(2012–2016),TV-14,60.0,"
Drama, Horror, Romance            ",7.0
1319,tt11173006,Super Pumped,(2022– ),TV-MA,60.0,"
Biography, Drama            ",7.3
1326,tt13029326,Garage Sale Mysteries,(2013–2020),TV-G,85.0,"
Crime, Mystery            ",7.2
1328,tt1236246,Runaways,(2017–2019),TV-14,60.0,"
Action, Drama, Sci-Fi            ",6.9
1330,tt7660970,The North Water,(2021),TV-MA,300.0,"
Adventure, Drama, Mystery            ",7.6
1331,tt11947248,The Shrink Next Door,(2021),TV-MA,341.0,"
Biography, Comedy, Drama            ",7.1
1332,tt12979628,Yargi,,,150.0,"
Drama            ",8.4
1333,tt9128874,Van der Valk,(2020–2022),PG-13,90.0,"
Crime, Drama, Thriller            ",6.8
1334,tt6554240,Heels,(2021– ),TV-MA,60.0,"
Drama, Sport            ",8.0
1336,tt0083483,St. Elsewhere,(1982–1988),TV-PG,60.0,"
Comedy, Drama            ",8.0
1343,tt0859592,Army Wives,(2007–2013),TV-14,60.0,"
Drama, Romance, War            ",7.4
1344,tt8210856,Cursed,(2020),TV-MA,60.0,"
Adventure, Drama, Fantasy            ",5.9
1345,tt0830900,Saving Grace,(2007–2010),TV-MA,60.0,"
Drama, Fantasy            ",7.6
1348,tt4555364,Knightfall,(2017–2019),TV-14,60.0,"
Action, Adventure, Drama            ",6.8
1356,tt3340712,19-2,(2014–2017),TV-MA,60.0,"
Crime, Drama            ",8.1
1357,tt5191110,Berlin Station,(2016–2019),TV-MA,60.0,"
Drama, Thriller            ",7.6
1361,tt3498622,Fortitude,(2015–2018),TV-MA,60.0,"
Drama, Horror, Mystery            ",7.3
1363,tt11691684,Flower of Evil,(2020),TV-14,70.0,"
Crime, Mystery, Romance            ",8.6
1366,tt0074042,Quincy M.E.,(1976–1983),TV-PG,60.0,"
Crime, Drama, Mystery            ",7.2
1369,tt0086662,Airwolf,(1984–1986),TV-14,60.0,"
Action, Adventure, Sci-Fi            ",6.7
1371,tt10846464,I Hate Suzie,(2020– ),TV-MA,280.0,"
Comedy, Drama            ",6.9
1376,tt1758772,Switched at Birth,(2011–2017),TV-14,60.0,"
Drama, Family, Romance            ",7.7
1380,tt1297754,Republic of Doyle,(2010–2014),TV-14,60.0,"
Comedy, Crime, Drama            ",7.6
1381,tt0914387,Damages,(2007–2012),TV-MA,60.0,"
Crime, Drama, Mystery            ",8.1
1383,tt0112167,Sliders,(1995–2000),TV-PG,60.0,"
Adventure, Fantasy, Sci-Fi            ",7.4
1384,tt11997646,Conversations with Friends,(2022),TV-MA,335.0,"
Drama, Romance            ",6.7
1385,tt6103712,Australian Survivor,,,60.0,"
Adventure, Game-Show, Reality-TV            ",8.4
1386,tt3190448,Metástasis,(2014),TV-MA,60.0,"
Crime, Drama, Thriller            ",2.5
1387,tt4925000,Descendants of the Sun,(2016),TV-14,60.0,"
Action, Comedy, Drama            ",8.2
1390,tt2226342,Devious Maids,(2013–2016),TV-PG,60.0,"
Comedy, Drama, Mystery            ",7.8
1391,tt0425118,I Know This Much Is True,(2020),TV-MA,378.0,"
Drama            ",8.1
1396,tt5994364,Guardian: The Lonely and Great God,(2016–2017),TV-14,120.0,"
Comedy, Drama, Fantasy            ",8.6
1404,tt6473300,Mirzapur,(2018– ),TV-MA,60.0,"
Action, Crime, Drama            ",8.5
1409,tt0103512,Picket Fences,,,120.0,"
Crime, Drama, Family            ",7.8
1413,tt2452242,Happy!,(2017–2019),TV-MA,60.0,"
Action, Comedy, Crime            ",8.1
1424,tt0061240,The Carol Burnett Show,(1967–1978),TV-G,60.0,"
Comedy, Family            ",8.7
1427,tt0085088,Scarecrow and Mrs. King,(1983–1987),TV-14,60.0,"
Adventure, Comedy, Romance            ",7.0
1430,tt10758074,The Man Who Fell to Earth,(2022),TV-MA,60.0,"
Sci-Fi            ",7.2
1431,tt2094262,Da Vinci's Demons,(2013–2015),TV-MA,60.0,"
Adventure, Biography, Drama            ",7.9
1433,tt0092339,A Different World,(1987–1993),TV-PG,60.0,"
Comedy            ",7.0
1439,tt5541338,Six,(2017–2018),TV-MA,60.0,"
Action, Drama, History            ",7.2
1444,tt7875794,Wisting,(2019– ),TV-14,60.0,"
Crime, Drama            ",7.3
1446,tt5830254,Das Boot,(2018– ),TV-MA,60.0,"
Drama, War            ",7.5
1449,tt0086822,V,(1984–1985),TV-PG,60.0,"
Action, Adventure, Sci-Fi            ",7.3
1450,tt4607112,Tin Star,(2017–2020),TV-MA,60.0,"
Crime, Drama, Thriller            ",7.2
1454,tt0098837,Keeping Up Appearances,(1990–1995),TV-PG,60.0,"
Comedy            ",7.8
1457,tt0062601,Rowan & Martin's Laugh-In,(1967–1973),TV-PG,60.0,"
Comedy, Music            ",8.0
1458,tt1848220,The Magnificent Century,,,90.0,"
Biography, Drama, History            ",6.8
1460,tt0108872,My So-Called Life,(1994–1995),TV-14,60.0,"
Comedy, Drama, Romance            ",8.4
1462,tt0112056,MADtv,(1995–2016),TV-14,60.0,"
Comedy, Reality-TV, Talk-Show            ",7.2
1464,tt0052481,Laramie,(1959–1963),TV-PG,60.0,"
Western            ",7.7
1468,tt14321914,The Chelsea Detective,(2022– ),TV-14,90.0,"
Crime, Mystery, Thriller            ",7.3
1471,tt0077093,Vega$,,,60.0,"
Crime, Drama, Mystery            ",6.9
1472,tt11525188,Chapelwaite,(2021– ),TV-MA,516.0,"
Drama, Horror, Mystery            ",7.2
1473,tt6794990,Absentia,(2017–2020),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.2
1474,tt8362852,Swamp Thing,(2019),TV-MA,60.0,"
Action, Adventure, Drama            ",7.4
1481,tt9174578,Around the World in 80 Days,(2021– ),PG,60.0,"
Adventure, Comedy, History            ",7.2
1483,tt5618256,Manhunt,(II) (2017–2020),TV-14,60.0,"
Biography, Crime, Drama            ",8.1
1492,tt2543312,Halt and Catch Fire,(2014–2017),TV-14,60.0,"
Drama            ",8.4
1495,tt10580092,The Oval,(2019– ),TV-14,60.0,"
Drama            ",4.2
1496,tt1349938,Being Human,(2008–2013),TV-14,60.0,"
Comedy, Drama, Fantasy            ",7.8
1498,tt4643084,Counterpart,(2017–2019),TV-MA,60.0,"
Drama, Sci-Fi, Thriller            ",8.0
1499,tt1840973,19-2,,,60.0,"
Crime, Drama            ",8.6
1512,tt0284718,Crossing Jordan,(2001–2007),TV-14,60.0,"
Crime, Drama, Mystery            ",7.0
1523,tt0259733,Waking the Dead,(2000–2011),TV-14,100.0,"
Crime, Drama, Mystery            ",7.9
1527,tt1877368,The Great British Baking Show,(2010– ),TV-PG,60.0,"
Game-Show, Reality-TV            ",8.6
1531,tt0071059,The Sweeney,(1974–1978),TV-PG,60.0,"
Action, Comedy, Crime            ",8.1
1536,tt17513352,Twenty Five Twenty One,(2022),TV-14,70.0,"
Drama, Romance            ",8.6
1538,tt2711738,The Tunnel,(2013–2018),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.8
1539,tt11239552,Itaewon Class,(2020),TV-MA,70.0,"
Drama, Romance            ",8.2
1540,tt6294706,The Chi,(2018– ),TV-MA,60.0,"
Drama            ",7.5
1544,tt18352538,Reborn Rich,,,71.0,"
Drama, Fantasy, Romance            ",8.1
1550,tt7217374,Hidden,(2018–2022),TV-14,60.0,"
Crime, Drama, Mystery            ",7.2
1554,tt0058791,The Big Valley,(1965–1969),TV-PG,60.0,"
Western            ",7.6
1556,tt8478162,Erkenci Kus,,,120.0,"
Comedy, Romance            ",7.4
1559,tt13634792,Mouse,,,80.0,"
Action, Crime, Mystery            ",8.7
1564,tt0935095,In Plain Sight,(2008–2012),TV-14,60.0,"
Crime, Drama, Mystery            ",7.4
1567,tt1119176,Underbelly,(2008–2013),TV-MA,60.0,"
Action, Crime, Drama            ",8.1
1568,tt15424742,The Dark Heart,(2022),12,225.0,"
Crime, Drama, Thriller            ",6.6
1569,tt5761496,Get Shorty,(2017–2019),TV-MA,60.0,"
Comedy, Crime            ",8.2
1573,tt0078579,Buck Rogers in the 25th Century,(1979–1981),TV-14,60.0,"
Action, Adventure, Sci-Fi            ",6.9
1581,tt24082562,Unlock My Boss,(2022–2023),TV-14,60.0,"
Comedy, Fantasy, Thriller            ",7.0
1583,tt0092492,Thirtysomething,(1987–1991),TV-14,60.0,"
Drama, Romance            ",7.5
1590,tt10936342,Transplant,(2020– ),TV-14,60.0,"
Drama            ",7.9
1591,tt4937942,Bordertown,(2016–2020),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.6
1592,tt0976014,Greek,(2007–2011),TV-14,60.0,"
Comedy, Drama, Family            ",7.6
1595,tt7094780,Mr. Sunshine,(2018),TV-MA,80.0,"
Action, Drama, Romance            ",8.7
1599,tt5907796,Ubice mog oca,(2016– ),TV-PG,60.0,"
Action, Crime, Thriller            ",8.1
1600,tt21828868,Little Women,(2022– ),TV-MA,75.0,"
Action, Drama, Mystery            ",7.8
1601,tt1074206,The Passage,(2019),TV-14,60.0,"
Action, Adventure, Drama            ",7.2
1602,tt0103396,Dateline NBC,(1992– ),TV-PG,60.0,"
Documentary, News            ",7.1
1605,tt6271042,McMafia,(2018),TV-14,60.0,"
Crime, Drama, Thriller            ",7.6
1612,tt11694186,Domina,(2021– ),TV-MA,60.0,"
Drama, History            ",7.1
1615,tt6970700,Unauthorized Living,(2018–2020),TV-MA,75.0,"
Drama            ",7.4
1623,tt0313038,The Bachelor,(2002– ),TV-14,60.0,"
Game-Show, Reality-TV, Romance            ",3.2
1626,tt10314462,Zoey's Extraordinary Playlist,(2020–2021),TV-14,60.0,"
Comedy, Drama, Musical            ",8.1
1632,tt2258904,A Place to Call Home,(2013–2018),Not Rated,60.0,"
Drama            ",8.3
1639,tt11873484,Family Law,(2021– ),TV-14,60.0,"
Comedy, Crime, Drama            ",7.2
1645,tt11958610,Trigger Point,(2022– ),TV-MA,60.0,"
Action, Crime, Drama            ",6.3
1647,tt4971144,Greenleaf,(2016–2020),TV-14,60.0,"
Drama            ",7.5
1650,tt0106126,SeaQuest 2032,(1993–1996),TV-PG,60.0,"
Action, Adventure, Family            ",6.7
1655,tt8755226,Daybreak,(I) (2019),TV-MA,60.0,"
Action, Adventure, Comedy            ",6.7
1661,tt0072567,Starsky and Hutch,(1975–1979),TV-14,60.0,"
Action, Crime, Drama            ",7.0
1663,tt0078622,Hart to Hart,(1979–1984),TV-PG,60.0,"
Action, Adventure, Crime            ",6.6
1665,tt15548144,The Suspect,(2022– ),TV-14,60.0,"
Drama, Mystery, Thriller            ",6.7
1680,tt6881870,Frankie Drake Mysteries,(2017–2021),TV-PG,60.0,"
Crime, Drama, Mystery            ",6.8
1686,tt11093718,Kurulus: Osman,(2019– ),TV-14,120.0,"
Action, Adventure, Drama            ",7.5
1687,tt0177991,Providence,(1999–2002),6,60.0,"
Drama, Romance            ",6.7
1688,tt0105943,As Time Goes By,(1992–2005),TV-PG,60.0,"
Comedy, Romance            ",8.3
1689,tt0147760,Dalziel and Pascoe,(1996–2007),TV-14,120.0,"
Crime, Mystery, Drama            ",7.4
1691,tt11228748,The King: Eternal Monarch,(2020),TV-14,70.0,"
Fantasy, Mystery, Romance            ",8.1
1693,tt0348913,Dead Like Me,(2003–2004),TV-14,60.0,"
Comedy, Drama, Fantasy            ",8.1
1695,tt0806910,Tatort,(1970– ),TV-14,90.0,"
Crime, Drama, Mystery            ",7.0
1696,tt0061266,Ironside,(1967–1975),TV-PG,60.0,"
Crime, Drama, Mystery            ",6.9
1697,tt0062595,One Life to Live,(1968–2013),TV-PG,60.0,"
Drama, Romance            ",6.9
1713,tt22188282,El amor invencible,,,60.0,"
Drama            ",8.8
1723,tt21195490,Big Mouth,,,60.0,"
Action, Crime, Drama            ",7.9
1724,tt1178618,Wallander,(2008–2016),TV-PG,90.0,"
Crime, Drama, Mystery            ",7.8
1731,tt0460690,The Unit,(2006–2009),TV-PG,60.0,"
Action, Drama, Thriller            ",8.0
1735,tt1769411,Accused,(2010–2012),TV-14,60.0,"
Crime, Drama, Mystery            ",7.9
1736,tt15193160,Signora Volpe,(2022– ),TV-14,270.0,"
Crime, Drama, Mystery            ",7.2
1738,tt8571906,London Kills,(2019– ),TV-14,60.0,"
Crime, Drama, Mystery            ",6.8
1739,tt0808096,Primeval,(2007–2011),TV-14,60.0,"
Action, Adventure, Drama            ",7.2
1743,tt0068135,The Streets of San Francisco,(1972–1977),TV-PG,60.0,"
Action, Crime, Drama            ",7.3
1750,tt18970320,Slip,,,81.0,"
Comedy, Fantasy            ",
1751,tt0379632,Hustle,(2004–2012),TV-14,60.0,"
Crime, Drama, Mystery            ",8.2
1754,tt14091634,Sex Actually with Alice Levine,,,65.0,"
Documentary            ",6.4
1761,tt9224216,Ms Fisher's Modern Murder Mysteries,(2019–2021),Not Rated,86.0,"
Crime, Drama, Mystery            ",7.2
1767,tt14403784,Biography: WWE Legends,(2021–2023),TV-14,85.0,"
Documentary, Biography, Sport            ",8.5
1771,tt7718110,Hightown,(2020– ),TV-MA,60.0,"
Crime, Drama, Mystery            ",6.8
1782,tt0081831,Bergerac,(1981–1991),9,90.0,"
Crime, Drama, Mystery            ",6.8
1791,tt12235718,Hellbound,(2021– ),TV-MA,150.0,"
Crime, Drama, Fantasy            ",6.6
1794,tt5768632,Ask Laftan Anlamaz,,,68.0,"
Comedy, Romance            ",7.5
1796,tt0108709,Blue Heelers,(1994–2006),TV-14,60.0,"
Action, Crime, Drama            ",7.0
1797,tt0081930,Simon & Simon,(1981–1989),TV-PG,60.0,"
Action, Crime, Drama            ",7.0
1799,tt0313122,The Royal,(2003–2011),TV-PG,60.0,"
Drama            ",7.5
1801,tt4602768,Doctor Foster: A Woman Scorned,(2015–2017),TV-MA,60.0,"
Thriller            ",7.7
1803,tt6905542,The Dark Crystal: Age of Resistance,(2019),TV-PG,60.0,"
Adventure, Family, Fantasy            ",8.4
1808,tt0073992,Family,(1976–1980),TV-PG,60.0,"
Drama, Family            ",7.7
1812,tt2498968,Catfish: The TV Show,(2012– ),TV-14,60.0,"
Reality-TV, Romance            ",7.1
1814,tt5711280,Electric Dreams,(2017–2018),TV-MA,60.0,"
Drama, Sci-Fi            ",7.2
1819,tt4132692,Between,(2015–2016),TV-14,60.0,"
Drama, Mystery, Sci-Fi            ",5.9
1826,tt2187850,Pablo Escobar: El Patrón del Mal,(2012),TV-MA,60.0,"
Biography, Crime, Drama            ",8.4
1827,tt10220588,Hotel Del Luna,,,80.0,"
Action, Comedy, Drama            ",8.1
1828,tt0809497,Tell Me You Love Me,(2007),TV-MA,60.0,"
Drama, Romance            ",7.3
1835,tt5650650,Jamestown,(2017–2019),Not Rated,60.0,"
Drama, History            ",6.9
1837,tt14814006,"Love, Reason, Get Even",,,120.0,"
Comedy, Romance            ",6.6
1838,tt1534360,Ezel,(2009–2011),TV-14,90.0,"
Crime, Drama, Thriller            ",8.7
1840,tt0924651,The Graham Norton Show,(2007– ),TV-14,60.0,"
Comedy, Music, Talk-Show            ",8.4
1853,tt13314510,High School,(2022– ),TV-14,75.0,"
Comedy            ",7.7
1854,tt0892535,Eli Stone,(2008–2009),TV-PG,60.0,"
Comedy, Drama, Fantasy            ",7.7
1855,tt6461346,Stranger,(2017– ),TV-14,60.0,"
Crime, Drama, Mystery            ",8.5
